Time,Speed (m/s)
658.34,11.0741
658.36,11.0812
658.38,11.0884
658.4,11.0955
658.42,11.1027
658.44,11.1098
658.46,11.117
658.48,11.1241
658.5,11.1313
658.52,11.1384
658.54,11.1456
658.56,11.1528
658.58,11.1599
658.6,11.1671
658.62,11.1742
658.64,11.1814
658.66,11.1885
658.68,11.1957
658.7,11.2028
658.72,11.21
658.74,11.2171
658.76,11.2243
658.78,11.2314
658.8,11.2386
658.82,11.2457
658.84,11.2529
658.86,11.26
658.88,11.2672
658.9,11.2743
658.92,11.2815
658.94,11.2887
658.96,11.2958
658.98,11.303
659,11.3101
659.02,11.3128
659.04,11.3155
659.06,11.3182
659.08,11.3208
659.1,11.3235
659.12,11.3262
659.14,11.3289
659.16,11.3316
659.18,11.3343
659.2,11.3369
659.22,11.3396
659.24,11.3423
659.26,11.345
659.28,11.3477
659.3,11.3503
659.32,11.353
659.34,11.3557
659.36,11.3584
659.38,11.3611
659.4,11.3638
659.42,11.3664
659.44,11.3691
659.46,11.3718
659.48,11.3745
659.5,11.3772
659.52,11.3799
659.54,11.3825
659.56,11.3852
659.58,11.3879
659.6,11.3906
659.62,11.3933
659.64,11.3959
659.66,11.3986
659.68,11.4013
659.7,11.404
659.72,11.4067
659.74,11.4094
659.76,11.412
659.78,11.4147
659.8,11.4174
659.82,11.4201
659.84,11.4228
659.86,11.4254
659.88,11.4281
659.9,11.4308
659.92,11.4335
659.94,11.4362
659.96,11.4389
659.98,11.4415
660,11.4442
660.02,11.4478
660.04,11.4514
660.06,11.455
660.08,11.4585
660.1,11.4621
660.12,11.4657
660.14,11.4693
660.16,11.4728
660.18,11.4764
660.2,11.48
660.22,11.4836
660.24,11.4871
660.26,11.4907
660.28,11.4943
660.3,11.4979
660.32,11.5014
660.34,11.505
660.36,11.5086
660.38,11.5122
660.4,11.5158
660.42,11.5193
660.44,11.5229
660.46,11.5265
660.48,11.5301
660.5,11.5336
660.52,11.5372
660.54,11.5408
660.56,11.5444
660.58,11.5479
660.6,11.5515
660.62,11.5551
660.64,11.5587
660.66,11.5622
660.68,11.5658
660.7,11.5694
660.72,11.573
660.74,11.5765
660.76,11.5801
660.78,11.5837
660.8,11.5873
660.82,11.5909
660.84,11.5944
660.86,11.598
660.88,11.6016
660.9,11.6052
660.92,11.6087
660.94,11.6123
660.96,11.6159
660.98,11.6195
661,11.623
661.02,11.6239
661.04,11.6248
661.06,11.6257
661.08,11.6266
661.1,11.6275
661.12,11.6284
661.14,11.6293
661.16,11.6302
661.18,11.6311
661.2,11.632
661.22,11.6329
661.24,11.6338
661.26,11.6347
661.28,11.6356
661.3,11.6365
661.32,11.6373
661.34,11.6382
661.36,11.6391
661.38,11.64
661.4,11.6409
661.42,11.6418
661.44,11.6427
661.46,11.6436
661.48,11.6445
661.5,11.6454
661.52,11.6463
661.54,11.6472
661.56,11.6481
661.58,11.649
661.6,11.6499
661.62,11.6508
661.64,11.6517
661.66,11.6525
661.68,11.6534
661.7,11.6543
661.72,11.6552
661.74,11.6561
661.76,11.657
661.78,11.6579
661.8,11.6588
661.82,11.6597
661.84,11.6606
661.86,11.6615
661.88,11.6624
661.9,11.6633
661.92,11.6642
661.94,11.6651
661.96,11.666
661.98,11.6668
662,11.6677
662.02,11.6686
662.04,11.6695
662.06,11.6704
662.08,11.6713
662.1,11.6722
662.12,11.6731
662.14,11.674
662.16,11.6749
662.18,11.6758
662.2,11.6767
662.22,11.6776
662.24,11.6785
662.26,11.6794
662.28,11.6803
662.3,11.6812
662.32,11.682
662.34,11.6829
662.36,11.6838
662.38,11.6847
662.4,11.6856
662.42,11.6865
662.44,11.6874
662.46,11.6883
662.48,11.6892
662.5,11.6901
662.52,11.691
662.54,11.6919
662.56,11.6928
662.58,11.6937
662.6,11.6946
662.62,11.6955
662.64,11.6964
662.66,11.6972
662.68,11.6981
662.7,11.699
662.72,11.6999
662.74,11.7008
662.76,11.7017
662.78,11.7026
662.8,11.7035
662.82,11.7044
662.84,11.7053
662.86,11.7062
662.88,11.7071
662.9,11.708
662.92,11.7089
662.94,11.7098
662.96,11.7107
662.98,11.7116
663,11.7124
663.02,11.7124
663.04,11.7124
663.06,11.7124
663.08,11.7124
663.1,11.7124
663.12,11.7124
663.14,11.7124
663.16,11.7124
663.18,11.7124
663.2,11.7124
663.22,11.7124
663.24,11.7124
663.26,11.7124
663.28,11.7124
663.3,11.7124
663.32,11.7124
663.34,11.7124
663.36,11.7124
663.38,11.7124
663.4,11.7124
663.42,11.7124
663.44,11.7124
663.46,11.7124
663.48,11.7124
663.5,11.7124
663.52,11.7124
663.54,11.7124
663.56,11.7124
663.58,11.7124
663.6,11.7124
663.62,11.7124
663.64,11.7124
663.66,11.7124
663.68,11.7124
663.7,11.7124
663.72,11.7124
663.74,11.7124
663.76,11.7124
663.78,11.7124
663.8,11.7124
663.82,11.7124
663.84,11.7124
663.86,11.7124
663.88,11.7124
663.9,11.7124
663.92,11.7124
663.94,11.7124
663.96,11.7124
663.98,11.7124
664,11.7124
664.02,11.7142
664.04,11.716
664.06,11.7178
664.08,11.7196
664.1,11.7214
664.12,11.7232
664.14,11.725
664.16,11.7268
664.18,11.7285
664.2,11.7303
664.22,11.7321
664.24,11.7339
664.26,11.7357
664.28,11.7375
664.3,11.7393
664.32,11.7411
664.34,11.7428
664.36,11.7446
664.38,11.7464
664.4,11.7482
664.42,11.75
664.44,11.7518
664.46,11.7536
664.48,11.7554
664.5,11.7572
664.52,11.7589
664.54,11.7607
664.56,11.7625
664.58,11.7643
664.6,11.7661
664.62,11.7679
664.64,11.7697
664.66,11.7715
664.68,11.7732
664.7,11.775
664.72,11.7768
664.74,11.7786
664.76,11.7804
664.78,11.7822
664.8,11.784
664.82,11.7858
664.84,11.7876
664.86,11.7893
664.88,11.7911
664.9,11.7929
664.92,11.7947
664.94,11.7965
664.96,11.7983
664.98,11.8001
665,11.8019
665.02,11.8028
665.04,11.8036
665.06,11.8045
665.08,11.8054
665.1,11.8063
665.12,11.8072
665.14,11.8081
665.16,11.809
665.18,11.8099
665.2,11.8108
665.22,11.8117
665.24,11.8126
665.26,11.8135
665.28,11.8144
665.3,11.8153
665.32,11.8162
665.34,11.8171
665.36,11.8179
665.38,11.8188
665.4,11.8197
665.42,11.8206
665.44,11.8215
665.46,11.8224
665.48,11.8233
665.5,11.8242
665.52,11.8251
665.54,11.826
665.56,11.8269
665.58,11.8278
665.6,11.8287
665.62,11.8296
665.64,11.8305
665.66,11.8314
665.68,11.8323
665.7,11.8331
665.72,11.834
665.74,11.8349
665.76,11.8358
665.78,11.8367
665.8,11.8376
665.82,11.8385
665.84,11.8394
665.86,11.8403
665.88,11.8412
665.9,11.8421
665.92,11.843
665.94,11.8439
665.96,11.8448
665.98,11.8457
666,11.8466
666.02,11.8466
666.04,11.8466
666.06,11.8466
666.08,11.8466
666.1,11.8466
666.12,11.8466
666.14,11.8466
666.16,11.8466
666.18,11.8466
666.2,11.8466
666.22,11.8466
666.24,11.8466
666.26,11.8466
666.28,11.8466
666.3,11.8466
666.32,11.8466
666.34,11.8466
666.36,11.8466
666.38,11.8466
666.4,11.8466
666.42,11.8466
666.44,11.8466
666.46,11.8466
666.48,11.8466
666.5,11.8466
666.52,11.8466
666.54,11.8466
666.56,11.8466
666.58,11.8466
666.6,11.8466
666.62,11.8466
666.64,11.8466
666.66,11.8466
666.68,11.8466
666.7,11.8466
666.72,11.8466
666.74,11.8466
666.76,11.8466
666.78,11.8466
666.8,11.8466
666.82,11.8466
666.84,11.8466
666.86,11.8466
666.88,11.8466
666.9,11.8466
666.92,11.8466
666.94,11.8466
666.96,11.8466
666.98,11.8466
667,11.8466
667.02,11.8421
667.04,11.8376
667.06,11.8331
667.08,11.8287
667.1,11.8242
667.12,11.8197
667.14,11.8153
667.16,11.8108
667.18,11.8063
667.2,11.8019
667.22,11.7974
667.24,11.7929
667.26,11.7884
667.28,11.784
667.3,11.7795
667.32,11.775
667.34,11.7706
667.36,11.7661
667.38,11.7616
667.4,11.7572
667.42,11.7527
667.44,11.7482
667.46,11.7437
667.48,11.7393
667.5,11.7348
667.52,11.7303
667.54,11.7259
667.56,11.7214
667.58,11.7169
667.6,11.7124
667.62,11.708
667.64,11.7035
667.66,11.699
667.68,11.6946
667.7,11.6901
667.72,11.6856
667.74,11.6812
667.76,11.6767
667.78,11.6722
667.8,11.6677
667.82,11.6633
667.84,11.6588
667.86,11.6543
667.88,11.6499
667.9,11.6454
667.92,11.6409
667.94,11.6365
667.96,11.632
667.98,11.6275
668,11.623
668.02,11.6186
668.04,11.6141
668.06,11.6096
668.08,11.6052
668.1,11.6007
668.12,11.5962
668.14,11.5917
668.16,11.5873
668.18,11.5828
668.2,11.5783
668.22,11.5739
668.24,11.5694
668.26,11.5649
668.28,11.5605
668.3,11.556
668.32,11.5515
668.34,11.547
668.36,11.5426
668.38,11.5381
668.4,11.5336
668.42,11.5292
668.44,11.5247
668.46,11.5202
668.48,11.5158
668.5,11.5113
668.52,11.5068
668.54,11.5023
668.56,11.4979
668.58,11.4934
668.6,11.4889
668.62,11.4845
668.64,11.48
668.66,11.4755
668.68,11.471
668.7,11.4666
668.72,11.4621
668.74,11.4576
668.76,11.4532
668.78,11.4487
668.8,11.4442
668.82,11.4398
668.84,11.4353
668.86,11.4308
668.88,11.4263
668.9,11.4219
668.92,11.4174
668.94,11.4129
668.96,11.4085
668.98,11.404
669,11.3995
669.02,11.3825
669.04,11.3655
669.06,11.3486
669.08,11.3316
669.1,11.3146
669.12,11.2976
669.14,11.2806
669.16,11.2636
669.18,11.2466
669.2,11.2296
669.22,11.2127
669.24,11.1957
669.26,11.1787
669.28,11.1617
669.3,11.1447
669.32,11.1277
669.34,11.1107
669.36,11.0937
669.38,11.0768
669.4,11.0598
669.42,11.0428
669.44,11.0258
669.46,11.0088
669.48,10.9918
669.5,10.9748
669.52,10.9578
669.54,10.9409
669.56,10.9239
669.58,10.9069
669.6,10.8899
669.62,10.8729
669.64,10.8559
669.66,10.8389
669.68,10.8219
669.7,10.805
669.72,10.788
669.74,10.771
669.76,10.754
669.78,10.737
669.8,10.72
669.82,10.703
669.84,10.686
669.86,10.6691
669.88,10.6521
669.9,10.6351
669.92,10.6181
669.94,10.6011
669.96,10.5841
669.98,10.5671
670,10.5501
670.02,10.5305
670.04,10.5108
670.06,10.4911
670.08,10.4715
670.1,10.4518
670.12,10.4321
670.14,10.4125
670.16,10.3928
670.18,10.3731
670.2,10.3534
670.22,10.3338
670.24,10.3141
670.26,10.2944
670.28,10.2748
670.3,10.2551
670.32,10.2354
670.34,10.2158
670.36,10.1961
670.38,10.1764
670.4,10.1567
670.42,10.1371
670.44,10.1174
670.46,10.0977
670.48,10.0781
670.5,10.0584
670.52,10.0387
670.54,10.0191
670.56,9.9994
670.58,9.9797
670.6,9.9601
670.62,9.9404
670.64,9.9207
670.66,9.901
670.68,9.8814
670.7,9.8617
670.72,9.842
670.74,9.8224
670.76,9.8027
670.78,9.783
670.8,9.7634
670.82,9.7437
670.84,9.724
670.86,9.7043
670.88,9.6847
670.9,9.665
670.92,9.6453
670.94,9.6257
670.96,9.606
670.98,9.5863
671,9.5667
671.02,9.5407
671.04,9.5148
671.06,9.4889
671.08,9.4629
671.1,9.437
671.12,9.4111
671.14,9.3852
671.16,9.3592
671.18,9.3333
671.2,9.3074
671.22,9.2814
671.24,9.2555
671.26,9.2296
671.28,9.2037
671.3,9.1777
671.32,9.1518
671.34,9.1259
671.36,9.0999
671.38,9.074
671.4,9.0481
671.42,9.0222
671.44,8.9962
671.46,8.9703
671.48,8.9444
671.5,8.9184
671.52,8.8925
671.54,8.8666
671.56,8.8407
671.58,8.8147
671.6,8.7888
671.62,8.7629
671.64,8.7369
671.66,8.711
671.68,8.6851
671.7,8.6592
671.72,8.6332
671.74,8.6073
671.76,8.5814
671.78,8.5555
671.8,8.5295
671.82,8.5036
671.84,8.4777
671.86,8.4517
671.88,8.4258
671.9,8.3999
671.92,8.374
671.94,8.348
671.96,8.3221
671.98,8.2962
672,8.2702
672.02,8.2515
672.04,8.2327
672.06,8.2139
672.08,8.1951
672.1,8.1764
672.12,8.1576
672.14,8.1388
672.16,8.12
672.18,8.1013
672.2,8.0825
672.22,8.0637
672.24,8.0449
672.26,8.0262
672.28,8.0074
672.3,7.9886
672.32,7.9698
672.34,7.9511
672.36,7.9323
672.38,7.9135
672.4,7.8947
672.42,7.876
672.44,7.8572
672.46,7.8384
672.48,7.8196
672.5,7.8008
672.52,7.7821
672.54,7.7633
672.56,7.7445
672.58,7.7257
672.6,7.707
672.62,7.6882
672.64,7.6694
672.66,7.6506
672.68,7.6319
672.7,7.6131
672.72,7.5943
672.74,7.5755
672.76,7.5568
672.78,7.538
672.8,7.5192
672.82,7.5004
672.84,7.4817
672.86,7.4629
672.88,7.4441
672.9,7.4253
672.92,7.4066
672.94,7.3878
672.96,7.369
672.98,7.3502
673,7.3315
673.02,7.3145
673.04,7.2975
673.06,7.2805
673.08,7.2635
673.1,7.2465
673.12,7.2295
673.14,7.2125
673.16,7.1956
673.18,7.1786
673.2,7.1616
673.22,7.1446
673.24,7.1276
673.26,7.1106
673.28,7.0936
673.3,7.0766
673.32,7.0597
673.34,7.0427
673.36,7.0257
673.38,7.0087
673.4,6.9917
673.42,6.9747
673.44,6.9577
673.46,6.9407
673.48,6.9238
673.5,6.9068
673.52,6.8898
673.54,6.8728
673.56,6.8558
673.58,6.8388
673.6,6.8218
673.62,6.8048
673.64,6.7879
673.66,6.7709
673.68,6.7539
673.7,6.7369
673.72,6.7199
673.74,6.7029
673.76,6.6859
673.78,6.6689
673.8,6.652
673.82,6.635
673.84,6.618
673.86,6.601
673.88,6.584
673.9,6.567
673.92,6.55
673.94,6.533
673.96,6.5161
673.98,6.4991
674,6.4821
674.02,6.4562
674.04,6.4302
674.06,6.4043
674.08,6.3784
674.1,6.3524
674.12,6.3265
674.14,6.3006
674.16,6.2747
674.18,6.2487
674.2,6.2228
674.22,6.1969
674.24,6.1709
674.26,6.145
674.28,6.1191
674.3,6.0932
674.32,6.0672
674.34,6.0413
674.36,6.0154
674.38,5.9894
674.4,5.9635
674.42,5.9376
674.44,5.9117
674.46,5.8857
674.48,5.8598
674.5,5.8339
674.52,5.8079
674.54,5.782
674.56,5.7561
674.58,5.7302
674.6,5.7042
674.62,5.6783
674.64,5.6524
674.66,5.6264
674.68,5.6005
674.7,5.5746
674.72,5.5487
674.74,5.5227
674.76,5.4968
674.78,5.4709
674.8,5.4449
674.82,5.419
674.84,5.3931
674.86,5.3672
674.88,5.3412
674.9,5.3153
674.92,5.2894
674.94,5.2634
674.96,5.2375
674.98,5.2116
675,5.1857
675.02,5.1597
675.04,5.1338
675.06,5.1079
675.08,5.082
675.1,5.056
675.12,5.0301
675.14,5.0042
675.16,4.9782
675.18,4.9523
675.2,4.9264
675.22,4.9005
675.24,4.8745
675.26,4.8486
675.28,4.8227
675.3,4.7967
675.32,4.7708
675.34,4.7449
675.36,4.719
675.38,4.693
675.4,4.6671
675.42,4.6412
675.44,4.6152
675.46,4.5893
675.48,4.5634
675.5,4.5375
675.52,4.5115
675.54,4.4856
675.56,4.4597
675.58,4.4337
675.6,4.4078
675.62,4.3819
675.64,4.356
675.66,4.33
675.68,4.3041
675.7,4.2782
675.72,4.2522
675.74,4.2263
675.76,4.2004
675.78,4.1745
675.8,4.1485
675.82,4.1226
675.84,4.0967
675.86,4.0707
675.88,4.0448
675.9,4.0189
675.92,3.993
675.94,3.967
675.96,3.9411
675.98,3.9152
676,3.8892
676.02,3.8633
676.04,3.8374
676.06,3.8115
676.08,3.7855
676.1,3.7596
676.12,3.7337
676.14,3.7077
676.16,3.6818
676.18,3.6559
676.2,3.63
676.22,3.604
676.24,3.5781
676.26,3.5522
676.28,3.5263
676.3,3.5003
676.32,3.4744
676.34,3.4485
676.36,3.4225
676.38,3.3966
676.4,3.3707
676.42,3.3448
676.44,3.3188
676.46,3.2929
676.48,3.267
676.5,3.241
676.52,3.2151
676.54,3.1892
676.56,3.1633
676.58,3.1373
676.6,3.1114
676.62,3.0855
676.64,3.0595
676.66,3.0336
676.68,3.0077
676.7,2.9818
676.72,2.9558
676.74,2.9299
676.76,2.904
676.78,2.878
676.8,2.8521
676.82,2.8262
676.84,2.8003
676.86,2.7743
676.88,2.7484
676.9,2.7225
676.92,2.6965
676.94,2.6706
676.96,2.6447
676.98,2.6188
677,2.5928
677.02,2.5723
677.04,2.5517
677.06,2.5311
677.08,2.5106
677.1,2.49
677.12,2.4694
677.14,2.4489
677.16,2.4283
677.18,2.4078
677.2,2.3872
677.22,2.3666
677.24,2.3461
677.26,2.3255
677.28,2.3049
677.3,2.2844
677.32,2.2638
677.34,2.2432
677.36,2.2227
677.38,2.2021
677.4,2.1816
677.42,2.161
677.44,2.1404
677.46,2.1199
677.48,2.0993
677.5,2.0787
677.52,2.0582
677.54,2.0376
677.56,2.017
677.58,1.9965
677.6,1.9759
677.62,1.9554
677.64,1.9348
677.66,1.9142
677.68,1.8937
677.7,1.8731
677.72,1.8525
677.74,1.832
677.76,1.8114
677.78,1.7908
677.8,1.7703
677.82,1.7497
677.84,1.7292
677.86,1.7086
677.88,1.688
677.9,1.6675
677.92,1.6469
677.94,1.6263
677.96,1.6058
677.98,1.5852
678,1.5646
678.02,1.5512
678.04,1.5378
678.06,1.5244
678.08,1.511
678.1,1.4976
678.12,1.4842
678.14,1.4708
678.16,1.4574
678.18,1.4439
678.2,1.4305
678.22,1.4171
678.24,1.4037
678.26,1.3903
678.28,1.3769
678.3,1.3635
678.32,1.3501
678.34,1.3366
678.36,1.3232
678.38,1.3098
678.4,1.2964
678.42,1.283
678.44,1.2696
678.46,1.2562
678.48,1.2428
678.5,1.2294
678.52,1.2159
678.54,1.2025
678.56,1.1891
678.58,1.1757
678.6,1.1623
678.62,1.1489
678.64,1.1355
678.66,1.1221
678.68,1.1087
678.7,1.0952
678.72,1.0818
678.74,1.0684
678.76,1.055
678.78,1.0416
678.8,1.0282
678.82,1.0148
678.84,1.0014
678.86,0.988
678.88,0.9745
678.9,0.9611
678.92,0.9477
678.94,0.9343
678.96,0.9209
678.98,0.9075
679,0.8941
679.02,0.8762
679.04,0.8583
679.06,0.8404
679.08,0.8226
679.1,0.8047
679.12,0.7868
679.14,0.7689
679.16,0.751
679.18,0.7331
679.2,0.7153
679.22,0.6974
679.24,0.6795
679.26,0.6616
679.28,0.6437
679.3,0.6259
679.32,0.608
679.34,0.5901
679.36,0.5722
679.38,0.5543
679.4,0.5364
679.42,0.5186
679.44,0.5007
679.46,0.4828
679.48,0.4649
679.5,0.447
679.52,0.4292
679.54,0.4113
679.56,0.3934
679.58,0.3755
679.6,0.3576
679.62,0.3398
679.64,0.3219
679.66,0.304
679.68,0.2861
679.7,0.2682
679.72,0.2503
679.74,0.2325
679.76,0.2146
679.78,0.1967
679.8,0.1788
679.82,0.1609
679.84,0.1431
679.86,0.1252
679.88,0.1073
679.9,0.0894
679.92,0.0715
679.94,0.0536
679.96,0.0358
679.98,0.0179
680,0
680.02,0
680.04,0
680.06,0
680.08,0
680.1,0
680.12,0
680.14,0
680.16,0
680.18,0
680.2,0
680.22,0
680.24,0
680.26,0
680.28,0
680.3,0
680.32,0
680.34,0
680.36,0
680.38,0
680.4,0
680.42,0
680.44,0
680.46,0
680.48,0
680.5,0
680.52,0
680.54,0
680.56,0
680.58,0
680.6,0
680.62,0
680.64,0
680.66,0
680.68,0
680.7,0
680.72,0
680.74,0
680.76,0
680.78,0
680.8,0
680.82,0
680.84,0
680.86,0
680.88,0
680.9,0
680.92,0
680.94,0
680.96,0
680.98,0
681,0
681.02,0
681.04,0
681.06,0
681.08,0
681.1,0
681.12,0
681.14,0
681.16,0
681.18,0
681.2,0
681.22,0
681.24,0
681.26,0
681.28,0
681.3,0
681.32,0
681.34,0
681.36,0
681.38,0
681.4,0
681.42,0
681.44,0
681.46,0
681.48,0
681.5,0
681.52,0
681.54,0
681.56,0
681.58,0
681.6,0
681.62,0
681.64,0
681.66,0
681.68,0
681.7,0
681.72,0
681.74,0
681.76,0
681.78,0
681.8,0
681.82,0
681.84,0
681.86,0
681.88,0
681.9,0
681.92,0
681.94,0
681.96,0
681.98,0
682,0
682.02,0
682.04,0
682.06,0
682.08,0
682.1,0
682.12,0
682.14,0
682.16,0
682.18,0
682.2,0
682.22,0
682.24,0
682.26,0
682.28,0
682.3,0
682.32,0
682.34,0
682.36,0
682.38,0
682.4,0
682.42,0
682.44,0
682.46,0
682.48,0
682.5,0
682.52,0
682.54,0
682.56,0
682.58,0
682.6,0
682.62,0
682.64,0
682.66,0
682.68,0
682.7,0
682.72,0
682.74,0
682.76,0
682.78,0
682.8,0
682.82,0
682.84,0
682.86,0
682.88,0
682.9,0
682.92,0
682.94,0
682.96,0
682.98,0
683,0
683.02,0
683.04,0
683.06,0
683.08,0
683.1,0
683.12,0
683.14,0
683.16,0
683.18,0
683.2,0
683.22,0
683.24,0
683.26,0
683.28,0
683.3,0
683.32,0
683.34,0
683.36,0
683.38,0
683.4,0
683.42,0
683.44,0
683.46,0
683.48,0
683.5,0
683.52,0
683.54,0
683.56,0
683.58,0
683.6,0
683.62,0
683.64,0
683.66,0
683.68,0
683.7,0
683.72,0
683.74,0
683.76,0
683.78,0
683.8,0
683.82,0
683.84,0
683.86,0
683.88,0
683.9,0
683.92,0
683.94,0
683.96,0
683.98,0
684,0
684.02,0
684.04,0
684.06,0
684.08,0
684.1,0
684.12,0
684.14,0
684.16,0
684.18,0
684.2,0
684.22,0
684.24,0
684.26,0
684.28,0
684.3,0
684.32,0
684.34,0
684.36,0
684.38,0
684.4,0
684.42,0
684.44,0
684.46,0
684.48,0
684.5,0
684.52,0
684.54,0
684.56,0
684.58,0
684.6,0
684.62,0
684.64,0
684.66,0
684.68,0
684.7,0
684.72,0
684.74,0
684.76,0
684.78,0
684.8,0
684.82,0
684.84,0
684.86,0
684.88,0
684.9,0
684.92,0
684.94,0
684.96,0
684.98,0
685,0
685.02,0
685.04,0
685.06,0
685.08,0
685.1,0
685.12,0
685.14,0
685.16,0
685.18,0
685.2,0
685.22,0
685.24,0
685.26,0
685.28,0
685.3,0
685.32,0
685.34,0
685.36,0
685.38,0
685.4,0
685.42,0
685.44,0
685.46,0
685.48,0
685.5,0
685.52,0
685.54,0
685.56,0
685.58,0
685.6,0
685.62,0
685.64,0
685.66,0
685.68,0
685.7,0
685.72,0
685.74,0
685.76,0
685.78,0
685.8,0
685.82,0
685.84,0
685.86,0
685.88,0
685.9,0
685.92,0
685.94,0
685.96,0
685.98,0
686,0
686.02,0
686.04,0
686.06,0
686.08,0
686.1,0
686.12,0
686.14,0
686.16,0
686.18,0
686.2,0
686.22,0
686.24,0
686.26,0
686.28,0
686.3,0
686.32,0
686.34,0
686.36,0
686.38,0
686.4,0
686.42,0
686.44,0
686.46,0
686.48,0
686.5,0
686.52,0
686.54,0
686.56,0
686.58,0
686.6,0
686.62,0
686.64,0
686.66,0
686.68,0
686.7,0
686.72,0
686.74,0
686.76,0
686.78,0
686.8,0
686.82,0
686.84,0
686.86,0
686.88,0
686.9,0
686.92,0
686.94,0
686.96,0
686.98,0
687,0
687.02,0
687.04,0
687.06,0
687.08,0
687.1,0
687.12,0
687.14,0
687.16,0
687.18,0
687.2,0
687.22,0
687.24,0
687.26,0
687.28,0
687.3,0
687.32,0
687.34,0
687.36,0
687.38,0
687.4,0
687.42,0
687.44,0
687.46,0
687.48,0
687.5,0
687.52,0
687.54,0
687.56,0
687.58,0
687.6,0
687.62,0
687.64,0
687.66,0
687.68,0
687.7,0
687.72,0
687.74,0
687.76,0
687.78,0
687.8,0
687.82,0
687.84,0
687.86,0
687.88,0
687.9,0
687.92,0
687.94,0
687.96,0
687.98,0
688,0
688.02,0
688.04,0
688.06,0
688.08,0
688.1,0
688.12,0
688.14,0
688.16,0
688.18,0
688.2,0
688.22,0
688.24,0
688.26,0
688.28,0
688.3,0
688.32,0
688.34,0
688.36,0
688.38,0
688.4,0
688.42,0
688.44,0
688.46,0
688.48,0
688.5,0
688.52,0
688.54,0
688.56,0
688.58,0
688.6,0
688.62,0
688.64,0
688.66,0
688.68,0
688.7,0
688.72,0
688.74,0
688.76,0
688.78,0
688.8,0
688.82,0
688.84,0
688.86,0
688.88,0
688.9,0
688.92,0
688.94,0
688.96,0
688.98,0
689,0
689.02,0
689.04,0
689.06,0
689.08,0
689.1,0
689.12,0
689.14,0
689.16,0
689.18,0
689.2,0
689.22,0
689.24,0
689.26,0
689.28,0
689.3,0
689.32,0
689.34,0
689.36,0
689.38,0
689.4,0
689.42,0
689.44,0
689.46,0
689.48,0
689.5,0
689.52,0
689.54,0
689.56,0
689.58,0
689.6,0
689.62,0
689.64,0
689.66,0
689.68,0
689.7,0
689.72,0
689.74,0
689.76,0
689.78,0
689.8,0
689.82,0
689.84,0
689.86,0
689.88,0
689.9,0
689.92,0
689.94,0
689.96,0
689.98,0
690,0
690.02,0
690.04,0
690.06,0
690.08,0
690.1,0
690.12,0
690.14,0
690.16,0
690.18,0
690.2,0
690.22,0
690.24,0
690.26,0
690.28,0
690.3,0
690.32,0
690.34,0
690.36,0
690.38,0
690.4,0
690.42,0
690.44,0
690.46,0
690.48,0
690.5,0
690.52,0
690.54,0
690.56,0
690.58,0
690.6,0
690.62,0
690.64,0
690.66,0
690.68,0
690.7,0
690.72,0
690.74,0
690.76,0
690.78,0
690.8,0
690.82,0
690.84,0
690.86,0
690.88,0
690.9,0
690.92,0
690.94,0
690.96,0
690.98,0
691,0
691.02,0
691.04,0
691.06,0
691.08,0
691.1,0
691.12,0
691.14,0
691.16,0
691.18,0
691.2,0
691.22,0
691.24,0
691.26,0
691.28,0
691.3,0
691.32,0
691.34,0
691.36,0
691.38,0
691.4,0
691.42,0
691.44,0
691.46,0
691.48,0
691.5,0
691.52,0
691.54,0
691.56,0
691.58,0
691.6,0
691.62,0
691.64,0
691.66,0
691.68,0
691.7,0
691.72,0
691.74,0
691.76,0
691.78,0
691.8,0
691.82,0
691.84,0
691.86,0
691.88,0
691.9,0
691.92,0
691.94,0
691.96,0
691.98,0
692,0
692.02,0
692.04,0
692.06,0
692.08,0
692.1,0
692.12,0
692.14,0
692.16,0
692.18,0
692.2,0
692.22,0
692.24,0
692.26,0
692.28,0
692.3,0
692.32,0
692.34,0
692.36,0
692.38,0
692.4,0
692.42,0
692.44,0
692.46,0
692.48,0
692.5,0
692.52,0
692.54,0
692.56,0
692.58,0
692.6,0
692.62,0
692.64,0
692.66,0
692.68,0
692.7,0
692.72,0
692.74,0
692.76,0
692.78,0
692.8,0
692.82,0
692.84,0
692.86,0
692.88,0
692.9,0
692.92,0
692.94,0
692.96,0
692.98,0
693,0
693.02,0.0125
693.04,0.025
693.06,0.0376
693.08,0.0501
693.1,0.0626
693.12,0.0751
693.14,0.0876
693.16,0.1001
693.18,0.1127
693.2,0.1252
693.22,0.1377
693.24,0.1502
693.26,0.1627
693.28,0.1752
693.3,0.1878
693.32,0.2003
693.34,0.2128
693.36,0.2253
693.38,0.2378
693.4,0.2503
693.42,0.2629
693.44,0.2754
693.46,0.2879
693.48,0.3004
693.5,0.3129
693.52,0.3254
693.54,0.338
693.56,0.3505
693.58,0.363
693.6,0.3755
693.62,0.388
693.64,0.4005
693.66,0.4131
693.68,0.4256
693.7,0.4381
693.72,0.4506
693.74,0.4631
693.76,0.4757
693.78,0.4882
693.8,0.5007
693.82,0.5132
693.84,0.5257
693.86,0.5382
693.88,0.5508
693.9,0.5633
693.92,0.5758
693.94,0.5883
693.96,0.6008
693.98,0.6133
694,0.6259
694.02,0.6428
694.04,0.6598
694.06,0.6768
694.08,0.6938
694.1,0.7108
694.12,0.7278
694.14,0.7448
